timestamp,tilt X,tilt Y,alpha,beta,xC_det4,yC_det4,Centroid_det4,xC_det5,yC_det5,Centroid_det5,xC_det14,yC_det14,Centroid_det14
2014-172-00:00:04.600000000,0.607732360629382,90.9977783232059,90.997722189546,0.607824517459934,0.0350495121484754,0.411333052798267,0.412823628958164,0.0180985645430249,0.409543741148004,0.409943452139464,0.0039657678966557,0.0929064534005297,0.0929910554756474
2014-172-00:00:04.700000000,0.633955458409629,90.9891881532239,90.9891275968509,0.634049942738744,0.0150154463278173,0.407009685045747,0.407286566620434,0.0175156905515682,0.408921918035209,0.409296878152146,0.00438198865031343,0.0895361577745502,0.0896433230841016
2014-172-00:00:04.800000000,0.660577373001073,90.9805347930537,90.9804696193021,0.660674109186141,-0.00115874478485113,0.381401212023038,0.381402972225071,0.0168628687989006,0.408022234944106,0.408370543199325,0.00510836718095786,0.0859905906553399,0.0861421911522438
2014-172-00:00:04.900000000,0.687570158148032,90.9716950213817,90.9716250492381,0.687669038967807,0.0074734682840028,0.384219337287542,0.384292013804438,0.0166268279964427,0.40653761928376,0.406877484388274,0.00540923350215634,0.0844864171446746,0.0846594028388154
2014-172-00:00:05.000000000,0.714769676384176,90.9627137651129,90.9626388465572,0.71487057640225,0.0619816430883434,0.409187566204163,0.41385527472296,0.0166131967833552,0.405919373240639,0.406259197901334,0.00514880426042918,0.0853547000693552,0.0855098532874533
2014-172-00:00:05.100000000,0.742442690782751,90.9537733408675,90.953693259805,0.742545558606971,0.0112410073362824,0.38433957451972,0.384503925581955,0.0160943941019438,0.404884436147747,0.405204190694257,0.0056030644579648,0.0828324484465767,0.0830217371955977
2014-172-00:00:05.200000000,0.770291027840329,90.9447902016079,90.9447048124722,0.770395752077049,0.075359271038458,0.385537874188114,0.392833898950864,0.01642092270223,0.403616737125995,0.403950637071694,0.00575478301245349,0.0824062493903635,0.0826069456287255
2014-172-00:00:05.300000000,0.798486950944484,90.9357040255192,90.9356131534408,0.798593429359606,0.0114583127704686,0.393649457949961,0.393816186406607,0.0162983173013292,0.402169331196872,0.402499448573776,0.00556447730183362,0.081848420050883,0.08203735290993
2014-172-00:00:05.400000000,0.826939515571099,90.9264302192384,90.9263337219192,0.827047611888494,0.00403486465962553,0.37912213925969,0.379143609480188,0.0157683979885023,0.40139814126025,0.4017077422484,0.00577906898766486,0.0802883407983938,0.0804960577079599
2014-172-00:00:05.500000000,0.855799918440793,90.9172375866337,90.9171352620264,0.855909576974904,0.0419692437922888,0.347539321814085,0.350064276428616,0.0156353779416458,0.40021003285506,0.400515337335821,0.00563672927249877,0.0794743268816411,0.0796739690876599
2014-172-00:00:05.600000000,0.884813767430233,90.9078640031114,90.907755740876,0.884924836868659,0.0441850733614894,0.35171404815958,0.354478620484733,0.0152813182325533,0.398810223045466,0.399102884846124,0.00558733943078027,0.079477321324932,0.0796734771859572
2014-172-00:00:05.700000000,0.914143529040835,90.8984875648748,90.8983732001812,0.914255920692693,0.0565174625605725,0.371820846509533,0.37609169822445,0.01516828924098,0.397902469673504,0.39819147701925,0.00554680222609388,0.0778476643286801,0.0780450245458751
2014-172-00:00:05.800000000,0.94372532825728,90.8891463249895,90.8890257064019,0.943838955335961,0.0438456419445144,0.382229990701157,0.384736541166723,0.0150049341625676,0.397175144114582,0.397458479783312,0.00517901873610264,0.0772074710520402,0.0773809784205429
2014-172-00:00:05.900000000,0.97361243841992,90.8796732326156,90.8795462214177,0.973727177838215,0.00658613796057247,0.391735733030493,0.391791094521269,0.0150371798666972,0.396795510294476,0.39708033666778,0.00509399155087606,0.0757041493006735,0.075875338360096
2014-172-00:00:06.000000000,1.00359541030824,90.870188649893,90.8700551509678,1.00371114488473,0.0409688342291919,0.351551069521444,0.353930218912952,0.0149529832946651,0.395411798558721,0.395694430272721,0.00496446794876926,0.0750443630070283,0.0752083928903217
2014-172-00:00:06.100000000,1.03392116484696,90.8606054293771,90.8604653015003,1.03403778318702,-0.00694269549189095,0.3621681628102,0.362234701780501,0.0148046893143751,0.394037164589346,0.39431518599124,0.00516708841795018,0.0741924683612658,0.074372180042381
2014-172-00:00:06.200000000,1.06445084846001,90.8510168223513,90.8508699521979,1.06456824805893,0.00225037733601927,0.336117741476191,0.336125274761078,0.0146940132571024,0.392543133189242,0.392818056407323,0.00506928054561019,0.0733050991636346,0.0734801685398203
2014-172-00:00:06.300000000,1.09517449259776,90.8412931125758,90.8411394186532,1.09529253442882,-0.00338746577001775,0.365592088733449,0.365607782013498,0.0146438790959658,0.391814923175075,0.392088481363157,0.00491305025113035,0.0724287530328265,0.072595194941954
2014-172-00:00:06.400000000,1.12610100975779,90.8315649417608,90.8314043245378,1.12621959228024,0.0278364050445447,0.346171114343246,0.347288505210651,0.0145204031357313,0.391063005362035,0.391332488135104,0.00482831286798573,0.0711537473157545,0.0713173777015489
2014-172-00:00:06.500000000,1.15727616208648,90.8218750377349,90.8217073815578,1.15739520194952,-0.0170832025224518,0.358189148803651,0.35859629408167,0.0140212885860966,0.390354092294668,0.390605829327737,0.00471550104005477,0.0695985478382986,0.0697581092867252
2014-172-00:00:06.600000000,1.18863661319354,90.8120412973545,90.8118665484114,1.18875596851633,-0.0106109352747384,0.344337877687158,0.344501329398742,0.0135860881930352,0.389492935150814,0.389729814518706,0.00463113627536609,0.0692644943182944,0.0694191443073887
2014-172-00:00:06.700000000,1.22009602065805,90.8022088529098,90.802026961508,1.22021558393438,0.0648171741102445,0.347251898578944,0.353249412067903,0.0137914973289609,0.388544685098028,0.388789374490225,0.00461535554979295,0.0688666675685733,0.0690211518945562
2014-172-00:00:06.800000000,1.25193569039613,90.792313444149,90.7921242985673,1.25205536366495,-0.011704099427079,0.339909274761248,0.340110718755109,0.0134171603804447,0.387458125607813,0.38769036523003,0.00471051364088787,0.067970771539427,0.0681338001466671
2014-172-00:00:06.900000000,1.28382731057934,90.7823778969047,90.7821814870178,1.2839469716383,-0.0055063995591536,0.35282835957032,0.35287132464,0.0131055263759114,0.386332768480261,0.386554993271608,0.00463356611577888,0.0676065574966305,0.0677651573560816
2014-172-00:00:07.000000000,1.31585554062934,90.772476755668,90.7722730356045,1.31597510008982,0.00193584319844597,0.337877169446059,0.337882715038472,0.0128942133034922,0.384978922684598,0.385194797015886,0.0043871984319835,0.0674297469717442,0.0675723189387122
2014-172-00:00:07.100000000,1.34809239200405,90.7625840057707,90.7623729207834,1.34821176099493,0.0200175079395636,0.320829185759026,0.321453055762284,0.012542709787863,0.383319586613042,0.383524738511111,0.00443789125202417,0.0665035057768667,0.0666514152841374
2014-172-00:00:07.200000000,1.38055165646263,90.7525820959873,90.7523636279542,1.38067071163206,-0.01083009364956,0.309740269752127,0.309929549469841,0.0121745714628342,0.381631414356598,0.381825557832528,0.00437567387810413,0.0665837726800923,0.0667273954699397
2014-172-00:00:07.300000000,1.41310819452673,90.7425833984321,90.7423575468709,1.41322683827821,0.0171953670287361,0.332518797801134,0.332963108374433,0.0119262567141306,0.380472740914664,0.380659614588057,0.00441614847322512,0.0662929893640698,0.0664399187699853
2014-172-00:00:07.400000000,1.44577535854604,90.7324702130306,90.7322370192577,1.44589345875831,0.0241241395953731,0.301345743734712,0.30230982679735,0.0116223898178173,0.379075462814435,0.379253591219721,0.00444955266558555,0.0667946828364072,0.0669427230857847
2014-172-00:00:07.500000000,1.4786676200278,90.7225071419364,90.7222665356811,1.47878514103107,0.0370417356872225,0.310037291712994,0.312242233587083,0.0115456967660482,0.377711564520453,0.377887984839822,0.00425854266427408,0.0674124824855158,0.0675468576655007
2014-172-00:00:07.600000000,1.5116396725655,90.7124079167841,90.7121599764298,1.51175647634546,0.0416758720261288,0.321423616212663,0.324114207291757,0.0116600565389108,0.376677450917693,0.376857876325203,0.00397557408218484,0.0667486679190293,0.0668669564003611
2014-172-00:00:07.700000000,1.54483341210202,90.7022014845409,90.7019462466111,1.54494938233688,0.0186812296069317,0.281136566217025,0.28175655662988,0.0112504236914855,0.374935145557269,0.375103899482914,0.00395771162707122,0.0664474755183643,0.0665652348008078
2014-172-00:00:07.800000000,1.57817922668922,90.6921720094504,90.6919094394678,1.57829433742423,0.0313087433463914,0.29152559555503,0.293201995684963,0.0111250250438906,0.373367351808553,0.373533058214075,0.00397618483579533,0.0651097844716185,0.0652310821601867
2014-172-00:00:07.900000000,1.61149250584631,90.6820007484916,90.6817310006111,1.61160661468539,0.00307097988215036,0.281731210953093,0.281747947894093,0.0104361650006912,0.371597531421286,0.371744050252745,0.00425151101512019,0.0648541662323602,0.0649933706127502
2014-172-00:00:08.000000000,1.64500530204525,90.6718313483413,90.6715544568135,1.64511833334954,0.0140038143674674,0.265611070170211,0.265979975588019,0.0100626465663211,0.369654368195011,0.369791304361759,0.00432827362223063,0.0636208788088845,0.0637679400087824
2014-172-00:00:08.100000000,1.67878679125688,90.6615979625052,90.6613139756718,1.67889865365146,-0.00268654074963221,0.268830352721442,0.268843776281941,0.0100757460383673,0.367793310158012,0.367931297466276,0.00416926362906954,0.0632928797797073,0.0634300511588724
2014-172-00:00:08.200000000,1.71256911613823,90.6515037486282,90.6512127276837,1.71267977121866,-0.00126843210359227,0.257217649926249,0.257220777453113,0.00994229196248059,0.365601810676019,0.365736972617004,0.00398486699710472,0.0629574603651462,0.0630834445842455
2014-172-00:00:08.300000000,1.7464691574181,90.6413072557059,90.6410093373713,1.74657849552966,-0.0179464989065543,0.28925352480517,0.289809727985825,0.009572498589556,0.364173444715501,0.364299232177617,0.00408158554005119,0.0613057631630009,0.0614414838486077
2014-172-00:00:08.400000000,1.78041759924086,90.6310751672952,90.6307704955423,1.78052553146375,-0.0172702173270334,0.273497272173021,0.274042000964463,0.00919475608953899,0.362633033978014,0.362749584247378,0.00403856138609829,0.0616273852350338,0.0617595708289537
2014-172-00:00:08.500000000,1.81463481172044,90.6207802767195,90.6204689461224,1.8147412555661,-0.0147927667345083,0.25879570187374,0.259218134504481,0.00874750425885115,0.360746731857574,0.360852772438676,0.00405213226853175,0.0607290304619413,0.0608640691768886
