"value","timestamp"
21799.8,"2009-10-10 17:58:00.904000000"
22076.1,"2009-10-10 17:58:16.904000000"
22328.7,"2009-10-10 17:58:32.904000000"
22575.4,"2009-10-10 17:58:48.904000000"
22801.2,"2009-10-10 17:59:04.905000000"
23041.9,"2009-10-10 17:59:20.904000000"
23258.9,"2009-10-10 17:59:36.904000000"
23463.9,"2009-10-10 17:59:52.904000000"
23660,"2009-10-10 18:00:08.904000000"
23859.1,"2009-10-10 18:00:24.905000000"
24064.2,"2009-10-10 18:00:40.904000000"
24272.2,"2009-10-10 18:00:56.904000000"
24474.2,"2009-10-10 18:01:12.904000000"
24667.4,"2009-10-10 18:01:28.904000000"
24893.2,"2009-10-10 18:01:44.905000000"
25074.5,"2009-10-10 18:02:00.904000000"
25306.3,"2009-10-10 18:02:16.904000000"
25535.1,"2009-10-10 18:02:32.904000000"
25761,"2009-10-10 18:02:48.904000000"
25974.9,"2009-10-10 18:03:04.905000000"
26218.6,"2009-10-10 18:03:20.904000000"
26447.4,"2009-10-10 18:03:36.904000000"
26700,"2009-10-10 18:03:52.904000000"
26949.6,"2009-10-10 18:04:08.904000000"
27193.3,"2009-10-10 18:04:24.905000000"
27445.9,"2009-10-10 18:04:40.904000000"
27719.2,"2009-10-10 18:04:56.904000000"
27995.6,"2009-10-10 18:05:12.904000000"
28272,"2009-10-10 18:05:28.904000000"
28548.3,"2009-10-10 18:05:44.905000000"
28830.6,"2009-10-10 18:06:00.904000000"
29101.1,"2009-10-10 18:06:16.904000000"
29365.5,"2009-10-10 18:06:32.904000000"
29615.1,"2009-10-10 18:06:48.904000000"
29873.7,"2009-10-10 18:07:04.905000000"
30132.2,"2009-10-10 18:07:20.904000000"
30372.9,"2009-10-10 18:07:36.904000000"
30586.9,"2009-10-10 18:07:52.904000000"
30818.6,"2009-10-10 18:08:08.904000000"
31020.7,"2009-10-10 18:08:24.905000000"
31196,"2009-10-10 18:08:40.904000000"
31371.4,"2009-10-10 18:08:56.904000000"
31517,"2009-10-10 18:09:12.904000000"
31656.6,"2009-10-10 18:09:28.903000000"
31769.6,"2009-10-10 18:09:44.905000000"
31826,"2009-10-10 18:10:00.903000000"
31891.4,"2009-10-10 18:10:16.903000000"
31918.1,"2009-10-10 18:10:32.903000000"
31933,"2009-10-10 18:10:48.903000000"
31918.1,"2009-10-10 18:11:04.905000000"
31858.7,"2009-10-10 18:11:20.903000000"
31784.4,"2009-10-10 18:11:36.903000000"
31698.2,"2009-10-10 18:11:52.903000000"
31552.6,"2009-10-10 18:12:08.903000000"
31401.1,"2009-10-10 18:12:24.904000000"
31222.8,"2009-10-10 18:12:40.903000000"
30999.9,"2009-10-10 18:12:56.903000000"
30768.1,"2009-10-10 18:13:12.903000000"
30491.8,"2009-10-10 18:13:28.903000000"
30197.6,"2009-10-10 18:13:44.905000000"
29891.5,"2009-10-10 18:14:00.903000000"
29567.6,"2009-10-10 18:14:16.903000000"
29205.1,"2009-10-10 18:14:32.903000000"
28842.5,"2009-10-10 18:14:48.903000000"
28450.3,"2009-10-10 18:15:04.904000000"
28043.2,"2009-10-10 18:15:20.903000000"
27624.2,"2009-10-10 18:15:36.903000000"
27187.3,"2009-10-10 18:15:52.903000000"
26735.6,"2009-10-10 18:16:08.903000000"
26266.1,"2009-10-10 18:16:24.905000000"
25787.7,"2009-10-10 18:16:40.903000000"
25309.3,"2009-10-10 18:16:56.903000000"
24824.9,"2009-10-10 18:17:12.903000000"
24316.7,"2009-10-10 18:17:28.903000000"
23796.7,"2009-10-10 18:17:44.904000000"
23279.7,"2009-10-10 18:18:00.903000000"
22747.7,"2009-10-10 18:18:16.903000000"
22215.8,"2009-10-10 18:18:32.903000000"
21666.1,"2009-10-10 18:18:48.903000000"
21104.4,"2009-10-10 18:19:04.905000000"
20545.8,"2009-10-10 18:19:20.903000000"
19984.1,"2009-10-10 18:19:36.903000000"
19404.7,"2009-10-10 18:19:52.903000000"
18840.1,"2009-10-10 18:20:08.903000000"
18233.8,"2009-10-10 18:20:24.904000000"
17642.5,"2009-10-10 18:20:40.903000000"
17033.3,"2009-10-10 18:20:56.903000000"
16409.3,"2009-10-10 18:21:12.904000000"
15773.3,"2009-10-10 18:21:28.903000000"
15104.7,"2009-10-10 18:21:44.905000000"
14448,"2009-10-10 18:22:00.903000000"
13770.5,"2009-10-10 18:22:16.903000000"
13090,"2009-10-10 18:22:32.903000000"
12379.8,"2009-10-10 18:22:48.903000000"
11678.5,"2009-10-10 18:23:04.904000000"
10932.6,"2009-10-10 18:23:20.903000000"
10192.6,"2009-10-10 18:23:36.903000000"
9443.8,"2009-10-10 18:23:52.903000000"
8691.98,"2009-10-10 18:24:08.903000000"
7904.5,"2009-10-10 18:24:24.904000000"
7102.17,"2009-10-10 18:24:40.903000000"
6267.14,"2009-10-10 18:24:56.903000000"
5432.12,"2009-10-10 18:25:12.903000000"
4552.52,"2009-10-10 18:25:28.903000000"
3735.32,"2009-10-10 18:25:44.904000000"
2906.24,"2009-10-10 18:26:00.903000000"
2047.44,"2009-10-10 18:26:16.903000000"
1164.87,"2009-10-10 18:26:32.903000000"
270.417,"2009-10-10 18:26:48.903000000"
-537.846,"2009-10-10 18:27:04.904000000"
-1387.7,"2009-10-10 18:27:20.903000000"
-2225.67,"2009-10-10 18:27:36.903000000"
-3075.53,"2009-10-10 18:27:52.903000000"
-3913.5,"2009-10-10 18:28:08.903000000"
-4724.73,"2009-10-10 18:28:24.904000000"
-5544.87,"2009-10-10 18:28:40.903000000"
-6311.52,"2009-10-10 18:28:56.903000000"
-7084.12,"2009-10-10 18:29:12.903000000"
-7821.06,"2009-10-10 18:29:28.903000000"
-8552.05,"2009-10-10 18:29:44.904000000"
-9229.56,"2009-10-10 18:30:00.903000000"
-9924.9,"2009-10-10 18:30:16.903000000"
-10575.7,"2009-10-10 18:30:32.903000000"
-11190.8,"2009-10-10 18:30:48.903000000"
-11761.3,"2009-10-10 18:31:04.904000000"
-12266.5,"2009-10-10 18:31:20.903000000"
-12756.8,"2009-10-10 18:31:36.903000000"
-13190.6,"2009-10-10 18:31:52.903000000"
-13579.9,"2009-10-10 18:32:08.903000000"
-13918.6,"2009-10-10 18:32:24.904000000"
-14296,"2009-10-10 18:32:40.903000000"
-14566.4,"2009-10-10 18:32:56.903000000"
-14875.5,"2009-10-10 18:33:12.903000000"
-15148.8,"2009-10-10 18:33:28.903000000"
-15362.8,"2009-10-10 18:33:44.904000000"
-15555.9,"2009-10-10 18:34:00.903000000"
-15701.5,"2009-10-10 18:34:16.903000000"
-15826.4,"2009-10-10 18:34:32.903000000"
-15906.6,"2009-10-10 18:34:48.903000000"
-15945.2,"2009-10-10 18:35:04.904000000"
-15977.9,"2009-10-10 18:35:20.903000000"
-15963,"2009-10-10 18:35:36.903000000"
-15903.6,"2009-10-10 18:35:52.903000000"
-15835.3,"2009-10-10 18:36:08.903000000"
-15725.3,"2009-10-10 18:36:24.904000000"
-15612.4,"2009-10-10 18:36:40.903000000"
-15472.7,"2009-10-10 18:36:56.903000000"
-15324.2,"2009-10-10 18:37:12.903000000"
-15139.9,"2009-10-10 18:37:28.903000000"
-14949.8,"2009-10-10 18:37:44.904000000"
-14753.6,"2009-10-10 18:38:00.903000000"
-14518.9,"2009-10-10 18:38:16.903000000"
-14293,"2009-10-10 18:38:32.903000000"
-14019.7,"2009-10-10 18:38:48.903000000"
-13773,"2009-10-10 18:39:04.904000000"
-13505.6,"2009-10-10 18:39:20.903000000"
-13226.3,"2009-10-10 18:39:36.903000000"
-12949.9,"2009-10-10 18:39:52.903000000"
-12655.7,"2009-10-10 18:40:08.903000000"
-12376.4,"2009-10-10 18:40:24.904000000"
-12106,"2009-10-10 18:40:40.903000000"
-11820.7,"2009-10-10 18:40:56.903000000"
-11547.4,"2009-10-10 18:41:12.903000000"
-11309.6,"2009-10-10 18:41:28.903000000"
-11066,"2009-10-10 18:41:44.904000000"
-10840.1,"2009-10-10 18:42:00.903000000"
-10611.3,"2009-10-10 18:42:16.903000000"
-10412.2,"2009-10-10 18:42:32.903000000"
-10239.9,"2009-10-10 18:42:48.903000000"
-10070.5,"2009-10-10 18:43:04.904000000"
-9921.93,"2009-10-10 18:43:20.903000000"
-9800.1,"2009-10-10 18:43:36.903000000"
-9716.89,"2009-10-10 18:43:52.903000000"
-9648.55,"2009-10-10 18:44:08.903000000"
-9601,"2009-10-10 18:44:24.904000000"
-9589.12,"2009-10-10 18:44:40.903000000"
-9612.89,"2009-10-10 18:44:56.903000000"
-9621.8,"2009-10-10 18:45:12.903000000"
-9693.12,"2009-10-10 18:45:28.903000000"
-9764.44,"2009-10-10 18:45:44.904000000"
-9877.36,"2009-10-10 18:46:00.903000000"
-10005.1,"2009-10-10 18:46:16.903000000"
-10180.5,"2009-10-10 18:46:32.903000000"
-10370.6,"2009-10-10 18:46:48.903000000"
-10590.5,"2009-10-10 18:47:04.904000000"
-10843.1,"2009-10-10 18:47:20.903000000"
-11134.3,"2009-10-10 18:47:36.903000000"
-11431.5,"2009-10-10 18:47:52.903000000"
-11761.3,"2009-10-10 18:48:08.903000000"
-12123.8,"2009-10-10 18:48:24.904000000"
-12501.2,"2009-10-10 18:48:40.903000000"
-12896.4,"2009-10-10 18:48:56.903000000"
-13348.1,"2009-10-10 18:49:12.903000000"
-13790.9,"2009-10-10 18:49:28.903000000"
-14257.4,"2009-10-10 18:49:44.904000000"
-14762.5,"2009-10-10 18:50:00.903000000"
-15276.6,"2009-10-10 18:50:16.903000000"
-15823.4,"2009-10-10 18:50:32.903000000"
-16361.2,"2009-10-10 18:50:48.903000000"
-16913.9,"2009-10-10 18:51:04.904000000"
-17490.4,"2009-10-10 18:51:20.903000000"
-18066.9,"2009-10-10 18:51:36.903000000"
-18664.2,"2009-10-10 18:51:52.903000000"
-19255.5,"2009-10-10 18:52:08.903000000"
-19870.6,"2009-10-10 18:52:24.904000000"
-20470.8,"2009-10-10 18:52:40.903000000"
-21080,"2009-10-10 18:52:56.903000000"
-21674.3,"2009-10-10 18:53:12.903000000"
-22256.7,"2009-10-10 18:53:28.903000000"
-22833.2,"2009-10-10 18:53:44.904000000"
-23385.9,"2009-10-10 18:54:00.903000000"
-23953.5,"2009-10-10 18:54:16.903000000"
-24467.6,"2009-10-10 18:54:32.903000000"
-24981.6,"2009-10-10 18:54:48.903000000"
-25469,"2009-10-10 18:55:04.904000000"
-25926.6,"2009-10-10 18:55:20.903000000"
-26339.6,"2009-10-10 18:55:36.903000000"
-26725.9,"2009-10-10 18:55:52.903000000"
-27091.4,"2009-10-10 18:56:08.903000000"
-27415.3,"2009-10-10 18:56:24.904000000"
-27706.5,"2009-10-10 18:56:40.903000000"
-27976.9,"2009-10-10 18:56:56.903000000"
-28173,"2009-10-10 18:57:12.903000000"
-28357.3,"2009-10-10 18:57:28.903000000"
-28496.9,"2009-10-10 18:57:44.904000000"
-28603.9,"2009-10-10 18:58:00.903000000"
-28654.4,"2009-10-10 18:58:16.903000000"
-28693.1,"2009-10-10 18:58:32.903000000"
-28657.4,"2009-10-10 18:58:48.903000000"
-28606.9,"2009-10-10 18:59:04.904000000"
-28502.9,"2009-10-10 18:59:20.903000000"
-28398.9,"2009-10-10 18:59:36.903000000"
-28226.5,"2009-10-10 18:59:52.903000000"
-28054.2,"2009-10-10 19:00:08.903000000"
-27840.2,"2009-10-10 19:00:24.904000000"
-27605.5,"2009-10-10 19:00:40.903000000"
-27341,"2009-10-10 19:00:56.903000000"
-27070.6,"2009-10-10 19:01:12.903000000"
-26746.7,"2009-10-10 19:01:28.903000000"
-26437.7,"2009-10-10 19:01:44.904000000"
-26069.2,"2009-10-10 19:02:00.903000000"
-25709.7,"2009-10-10 19:02:16.903000000"
-25332.3,"2009-10-10 19:02:32.903000000"
-24946,"2009-10-10 19:02:48.903000000"
-24512.1,"2009-10-10 19:03:04.904000000"
-24108,"2009-10-10 19:03:20.903000000"
-23662.3,"2009-10-10 19:03:36.903000000"
-23234.4,"2009-10-10 19:03:52.903000000"
-22782.7,"2009-10-10 19:04:08.903000000"
-22319.1,"2009-10-10 19:04:24.904000000"
-21870.4,"2009-10-10 19:04:40.903000000"
-21412.8,"2009-10-10 19:04:56.903000000"
-20913.6,"2009-10-10 19:05:12.903000000"
-20417.4,"2009-10-10 19:05:28.903000000"
-19944.9,"2009-10-10 19:05:44.904000000"
-19454.6,"2009-10-10 19:06:00.903000000"
-18958.3,"2009-10-10 19:06:16.903000000"
-18462.1,"2009-10-10 19:06:32.903000000"
-17971.8,"2009-10-10 19:06:48.903000000"
-17478.5,"2009-10-10 19:07:04.904000000"
-16979.3,"2009-10-10 19:07:20.903000000"
-16483.1,"2009-10-10 19:07:36.903000000"
-15992.8,"2009-10-10 19:07:52.903000000"
-15496.5,"2009-10-10 19:08:08.903000000"
-15018.1,"2009-10-10 19:08:24.904000000"
-14518.9,"2009-10-10 19:08:40.903000000"
-14028.6,"2009-10-10 19:08:56.903000000"
-13544.2,"2009-10-10 19:09:12.903000000"
-13065.8,"2009-10-10 19:09:28.903000000"
-12572.5,"2009-10-10 19:09:44.904000000"
-12094.1,"2009-10-10 19:10:00.903000000"
-11615.7,"2009-10-10 19:10:16.903000000"
-11143.2,"2009-10-10 19:10:32.903000000"
-10644,"2009-10-10 19:10:48.903000000"
-10150.7,"2009-10-10 19:11:04.904000000"
-9678.26,"2009-10-10 19:11:20.903000000"
-9179.05,"2009-10-10 19:11:36.903000000"
-8748.18,"2009-10-10 19:11:52.903000000"
-8251.93,"2009-10-10 19:12:08.903000000"
-7800.26,"2009-10-10 19:12:24.904000000"
-7345.62,"2009-10-10 19:12:40.903000000"
-6879.09,"2009-10-10 19:12:56.903000000"
-6433.36,"2009-10-10 19:13:12.903000000"
-5960.88,"2009-10-10 19:13:28.903000000"
-5494.35,"2009-10-10 19:13:44.904000000"
-5027.82,"2009-10-10 19:14:00.903000000"
-4561.29,"2009-10-10 19:14:16.903000000"
-4091.79,"2009-10-10 19:14:32.903000000"
-3613.38,"2009-10-10 19:14:48.903000000"
-3170.62,"2009-10-10 19:15:04.904000000"
-2710.03,"2009-10-10 19:15:20.903000000"
-2264.3,"2009-10-10 19:15:36.903000000"
-1794.8,"2009-10-10 19:15:52.903000000"
-1292.61,"2009-10-10 19:16:08.903000000"
-814.198,"2009-10-10 19:16:24.904000000"
-291.21,"2009-10-10 19:16:40.903000000"
225.843,"2009-10-10 19:16:56.903000000"
751.819,"2009-10-10 19:17:12.903000000"
1295.63,"2009-10-10 19:17:28.903000000"
1860.23,"2009-10-10 19:17:44.904000000"
2430.78,"2009-10-10 19:18:00.903000000"
2989.45,"2009-10-10 19:18:16.903000000"
3562.97,"2009-10-10 19:18:32.903000000"
4198.9,"2009-10-10 19:18:48.903000000"
4814.02,"2009-10-10 19:19:04.904000000"
5378.63,"2009-10-10 19:19:20.903000000"
6029.41,"2009-10-10 19:19:36.903000000"
6594.02,"2009-10-10 19:19:52.903000000"
7268.58,"2009-10-10 19:20:08.903000000"
7892.62,"2009-10-10 19:20:24.904000000"
8516.66,"2009-10-10 19:20:40.903000000"
9161.5,"2009-10-10 19:20:56.903000000"
9800.4,"2009-10-10 19:21:12.903000000"
10436.3,"2009-10-10 19:21:28.903000000"
11084.1,"2009-10-10 19:21:44.904000000"
11708.2,"2009-10-10 19:22:00.903000000"
12353,"2009-10-10 19:22:16.903000000"
12988.9,"2009-10-10 19:22:32.903000000"
13610,"2009-10-10 19:22:48.903000000"
14222.2,"2009-10-10 19:23:04.904000000"
14807.6,"2009-10-10 19:23:20.903000000"
15372.2,"2009-10-10 19:23:36.903000000"
15951.6,"2009-10-10 19:23:52.903000000"
16498.4,"2009-10-10 19:24:08.903000000"
17027.4,"2009-10-10 19:24:24.904000000"
17574.1,"2009-10-10 19:24:40.903000000"
18055.5,"2009-10-10 19:24:56.903000000"
18551.8,"2009-10-10 19:25:12.903000000"
19015.4,"2009-10-10 19:25:28.903000000"
19476,"2009-10-10 19:25:44.904000000"
19918.8,"2009-10-10 19:26:00.903000000"
20340.7,"2009-10-10 19:26:16.903000000"
20753.8,"2009-10-10 19:26:32.903000000"
21143.1,"2009-10-10 19:26:48.903000000"
21544.2,"2009-10-10 19:27:04.904000000"
21909.7,"2009-10-10 19:27:20.903000000"
22272.3,"2009-10-10 19:27:36.903000000"
22620,"2009-10-10 19:27:52.903000000"
22940.9,"2009-10-10 19:28:08.903000000"
23282.6,"2009-10-10 19:28:24.904000000"
23609.5,"2009-10-10 19:28:40.903000000"
23912.6,"2009-10-10 19:28:56.903000000"
24218.7,"2009-10-10 19:29:12.903000000"
24521.8,"2009-10-10 19:29:28.903000000"
24824.9,"2009-10-10 19:29:44.904000000"
25122.1,"2009-10-10 19:30:00.903000000"
25401.4,"2009-10-10 19:30:16.903000000"
25668.8,"2009-10-10 19:30:32.903000000"
25942.2,"2009-10-10 19:30:48.903000000"
26236.4,"2009-10-10 19:31:04.904000000"
26524.7,"2009-10-10 19:31:20.903000000"
26789.1,"2009-10-10 19:31:36.903000000"
27077.4,"2009-10-10 19:31:52.903000000"
27341.9,"2009-10-10 19:32:08.903000000"
27624.2,"2009-10-10 19:32:24.904000000"
27903.5,"2009-10-10 19:32:40.903000000"
28176.9,"2009-10-10 19:32:56.903000000"
28444.3,"2009-10-10 19:33:12.903000000"
28705.8,"2009-10-10 19:33:28.903000000"
28958.4,"2009-10-10 19:33:44.904000000"
29243.7,"2009-10-10 19:34:00.903000000"
29508.2,"2009-10-10 19:34:16.903000000"
29775.6,"2009-10-10 19:34:32.903000000"
30028.2,"2009-10-10 19:34:48.903000000"
30286.7,"2009-10-10 19:35:04.904000000"
30548.2,"2009-10-10 19:35:20.903000000"
30786,"2009-10-10 19:35:36.903000000"
31026.7,"2009-10-10 19:35:52.903000000"
31273.3,"2009-10-10 19:36:08.903000000"
31487.3,"2009-10-10 19:36:24.904000000"
31707.2,"2009-10-10 19:36:40.903000000"
31921.1,"2009-10-10 19:36:56.903000000"
32108.3,"2009-10-10 19:37:12.903000000"
32298.5,"2009-10-10 19:37:28.903000000"
32450.1,"2009-10-10 19:37:44.904000000"
32607.6,"2009-10-10 19:38:00.903000000"
32717.5,"2009-10-10 19:38:16.903000000"
32836.4,"2009-10-10 19:38:32.903000000"
32934.4,"2009-10-10 19:38:48.903000000"
32990.9,"2009-10-10 19:39:04.904000000"
33056.3,"2009-10-10 19:39:20.903000000"
33065.2,"2009-10-10 19:39:36.903000000"
33068.2,"2009-10-10 19:39:52.903000000"
33029.5,"2009-10-10 19:40:08.903000000"
32985,"2009-10-10 19:40:24.904000000"
32878,"2009-10-10 19:40:40.903000000"
32791.8,"2009-10-10 19:40:56.903000000"
32658.1,"2009-10-10 19:41:12.903000000"
32488.7,"2009-10-10 19:41:28.903000000"
32280.7,"2009-10-10 19:41:44.904000000"
32060.8,"2009-10-10 19:42:00.903000000"
31790.4,"2009-10-10 19:42:16.903000000"
31517,"2009-10-10 19:42:32.903000000"
31222.8,"2009-10-10 19:42:48.903000000"
30878.1,"2009-10-10 19:43:04.904000000"
30530.4,"2009-10-10 19:43:20.902000000"
30141.1,"2009-10-10 19:43:36.902000000"
29737,"2009-10-10 19:43:52.903000000"
29303.1,"2009-10-10 19:44:08.902000000"
28842.5,"2009-10-10 19:44:24.904000000"
28376,"2009-10-10 19:44:40.902000000"
27894.6,"2009-10-10 19:44:56.902000000"
27389.4,"2009-10-10 19:45:12.902000000"
26869.4,"2009-10-10 19:45:28.902000000"
26361.2,"2009-10-10 19:45:44.903000000"
25811.5,"2009-10-10 19:46:00.902000000"
25243.9,"2009-10-10 19:46:16.902000000"
24673.3,"2009-10-10 19:46:32.903000000"
24087.9,"2009-10-10 19:46:48.902000000"
23502.5,"2009-10-10 19:47:04.904000000"
22887.4,"2009-10-10 19:47:20.902000000"
22293.1,"2009-10-10 19:47:36.902000000"
21645.3,"2009-10-10 19:47:52.902000000"
21015.3,"2009-10-10 19:48:08.902000000"
20382.3,"2009-10-10 19:48:24.903000000"
19737.5,"2009-10-10 19:48:40.902000000"
19080.8,"2009-10-10 19:48:56.902000000"
18415.1,"2009-10-10 19:49:12.903000000"
17746.5,"2009-10-10 19:49:28.902000000"
17033.3,"2009-10-10 19:49:44.904000000"
16340.9,"2009-10-10 19:50:00.902000000"
15639.6,"2009-10-10 19:50:16.902000000"
14920.5,"2009-10-10 19:50:32.902000000"
14204.3,"2009-10-10 19:50:48.902000000"
13434.7,"2009-10-10 19:51:04.903000000"
12691.8,"2009-10-10 19:51:20.902000000"
11931,"2009-10-10 19:51:36.902000000"
11155.5,"2009-10-10 19:51:52.902000000"
10388.8,"2009-10-10 19:52:08.903000000"
9610.21,"2009-10-10 19:52:24.903000000"
8810.85,"2009-10-10 19:52:40.902000000"
8008.51,"2009-10-10 19:52:56.902000000"
7191.31,"2009-10-10 19:53:12.902000000"
6386.01,"2009-10-10 19:53:28.902000000"
5571.78,"2009-10-10 19:53:44.903000000"
4745.67,"2009-10-10 19:54:00.902000000"
3886.88,"2009-10-10 19:54:16.902000000"
3034.02,"2009-10-10 19:54:32.902000000"
2184.14,"2009-10-10 19:54:48.902000000"
1361,"2009-10-10 19:55:04.903000000"
537.863,"2009-10-10 19:55:20.902000000"
-282.295,"2009-10-10 19:55:36.902000000"
-1126.21,"2009-10-10 19:55:52.902000000"
-1958.24,"2009-10-10 19:56:08.902000000"
-2784.32,"2009-10-10 19:56:24.903000000"
-3601.49,"2009-10-10 19:56:40.902000000"
-4385.97,"2009-10-10 19:56:56.902000000"
-5176.4,"2009-10-10 19:57:12.902000000"
-5931.17,"2009-10-10 19:57:28.902000000"
-6674.05,"2009-10-10 19:57:44.904000000"
-7378.3,"2009-10-10 19:58:00.902000000"
-8079.58,"2009-10-10 19:58:16.902000000"
-8739.26,"2009-10-10 19:58:32.902000000"
-9387.05,"2009-10-10 19:58:48.902000000"
-10002.2,"2009-10-10 19:59:04.903000000"
-10596.5,"2009-10-10 19:59:20.902000000"
-11158.1,"2009-10-10 19:59:36.902000000"
-11681.1,"2009-10-10 19:59:52.902000000"
-12180.3,"2009-10-10 20:00:08.902000000"
-12661.7,"2009-10-10 20:00:24.903000000"
-13089.6,"2009-10-10 20:00:40.902000000"
-13502.6,"2009-10-10 20:00:56.902000000"
-13865.1,"2009-10-10 20:01:12.902000000"
-14186.1,"2009-10-10 20:01:28.902000000"
-14495.1,"2009-10-10 20:01:44.903000000"
-14703.1,"2009-10-10 20:02:00.902000000"
-14955.7,"2009-10-10 20:02:16.902000000"
-15199.4,"2009-10-10 20:02:32.902000000"
-15392.5,"2009-10-10 20:02:48.902000000"
-15576.7,"2009-10-10 20:03:04.903000000"
-15713.4,"2009-10-10 20:03:20.902000000"
-15850.1,"2009-10-10 20:03:36.902000000"
-15909.6,"2009-10-10 20:03:52.902000000"
-15983.8,"2009-10-10 20:04:08.902000000"
-16022.5,"2009-10-10 20:04:24.903000000"
-16034.4,"2009-10-10 20:04:40.902000000"
-16016.5,"2009-10-10 20:04:56.902000000"
-15983.8,"2009-10-10 20:05:12.902000000"
-15930.4,"2009-10-10 20:05:28.902000000"
-15838.2,"2009-10-10 20:05:44.903000000"
-15752.1,"2009-10-10 20:06:00.902000000"
-15645.1,"2009-10-10 20:06:16.902000000"
-15508.4,"2009-10-10 20:06:32.902000000"
-15380.6,"2009-10-10 20:06:48.902000000"
-15211.2,"2009-10-10 20:07:04.903000000"
-15056.7,"2009-10-10 20:07:20.902000000"
-14875.5,"2009-10-10 20:07:36.902000000"
-14706.1,"2009-10-10 20:07:52.902000000"
-14498.1,"2009-10-10 20:08:08.902000000"
-14302,"2009-10-10 20:08:24.903000000"
-14088,"2009-10-10 20:08:40.902000000"
-13885.9,"2009-10-10 20:08:56.902000000"
-13680.9,"2009-10-10 20:09:12.902000000"
-13478.8,"2009-10-10 20:09:28.902000000"
-13259,"2009-10-10 20:09:44.903000000"
-13089.6,"2009-10-10 20:10:00.902000000"
-12893.5,"2009-10-10 20:10:16.902000000"
-12703.3,"2009-10-10 20:10:32.902000000"
-12539.8,"2009-10-10 20:10:48.902000000"
-12376.4,"2009-10-10 20:11:04.903000000"
-12215.9,"2009-10-10 20:11:20.902000000"
-12088.2,"2009-10-10 20:11:36.902000000"
-11975.3,"2009-10-10 20:11:52.902000000"
-11868.3,"2009-10-10 20:12:08.902000000"
-11799.9,"2009-10-10 20:12:24.903000000"
-11743.5,"2009-10-10 20:12:40.902000000"
-11690,"2009-10-10 20:12:56.902000000"
-11672.2,"2009-10-10 20:13:12.902000000"
-11669.2,"2009-10-10 20:13:28.902000000"
-11672.2,"2009-10-10 20:13:44.903000000"
-11725.6,"2009-10-10 20:14:00.902000000"
-11776.2,"2009-10-10 20:14:16.902000000"
-11826.7,"2009-10-10 20:14:32.902000000"
-11921.8,"2009-10-10 20:14:48.902000000"
-12046.6,"2009-10-10 20:15:04.903000000"
-12168.4,"2009-10-10 20:15:20.902000000"
-12287.3,"2009-10-10 20:15:36.902000000"
-12447.7,"2009-10-10 20:15:52.902000000"
-12602.2,"2009-10-10 20:16:08.902000000"
-12810.3,"2009-10-10 20:16:24.903000000"
-13018.3,"2009-10-10 20:16:40.902000000"
-13232.2,"2009-10-10 20:16:56.902000000"
-13475.9,"2009-10-10 20:17:12.902000000"
-13734.4,"2009-10-10 20:17:28.902000000"
-14004.8,"2009-10-10 20:17:44.903000000"
-14293,"2009-10-10 20:18:00.902000000"
-14590.2,"2009-10-10 20:18:16.902000000"
-14931.9,"2009-10-10 20:18:32.902000000"
-15255.8,"2009-10-10 20:18:48.902000000"
-15609.4,"2009-10-10 20:19:04.903000000"
-15974.9,"2009-10-10 20:19:20.902000000"
-16355.3,"2009-10-10 20:19:36.902000000"
-16738.6,"2009-10-10 20:19:52.902000000"
-17151.7,"2009-10-10 20:20:08.902000000"
-17576.6,"2009-10-10 20:20:24.903000000"
-18004.5,"2009-10-10 20:20:40.902000000"
-18447.2,"2009-10-10 20:20:56.902000000"
-18884.1,"2009-10-10 20:21:12.902000000"
-19344.6,"2009-10-10 20:21:28.902000000"
-19811.2,"2009-10-10 20:21:44.903000000"
-20277.7,"2009-10-10 20:22:00.902000000"
-20723.4,"2009-10-10 20:22:16.902000000"
-21187,"2009-10-10 20:22:32.902000000"
-21668.4,"2009-10-10 20:22:48.902000000"
